frame,gps_longitude,gps_latitude,gps_azimuth
416,36.177796,120.487684,195.419918
417,36.177796,120.487684,195.419918
418,36.177796,120.487684,195.419918
419,36.177796,120.487684,195.420017
420,36.177796,120.487684,195.420017
421,36.177796,120.487684,195.418066
422,36.177796,120.487684,195.418066
423,36.177796,120.487684,195.418066
424,36.177796,120.487684,195.418066
425,36.177796,120.487684,195.418579
426,36.177796,120.487684,195.418579
427,36.177796,120.487684,195.423189
428,36.177796,120.487684,195.423189
429,36.177796,120.487684,195.423189
430,36.177796,120.487684,195.428576
431,36.177796,120.487684,195.428576
432,36.177796,120.487684,195.428576
433,36.177796,120.487684,195.436752
434,36.177796,120.487684,195.436752
435,36.177796,120.487684,195.436752
436,36.177796,120.487684,195.436752
437,36.177796,120.487684,195.441553
438,36.177796,120.487684,195.441553
439,36.177796,120.487684,195.447417
440,36.177796,120.487684,195.447417
441,36.177796,120.487684,195.447924
442,36.177796,120.487684,195.447924
443,36.177796,120.487684,195.450284
444,36.177796,120.487684,195.450284
445,36.177796,120.487684,195.455749
446,36.177796,120.487684,195.455749
447,36.177796,120.487684,195.455749
448,36.177796,120.487684,195.455749
449,36.177796,120.487684,195.460306
450,36.177796,120.487684,195.460306
451,36.177796,120.487684,195.475312
452,36.177796,120.487684,195.475312
453,36.177796,120.487684,195.475312
454,36.177796,120.487684,195.475312
455,36.177796,120.487684,195.484207
456,36.177796,120.487684,195.484207
457,36.177796,120.487684,195.493787
458,36.177796,120.487684,195.493787
459,36.177796,120.487684,195.493787
460,36.177796,120.487684,195.493787
461,36.177796,120.487684,195.501945
462,36.177796,120.487684,195.501945
463,36.177796,120.487684,195.509375
464,36.177796,120.487684,195.509375
465,36.177796,120.487684,195.509375
466,36.177796,120.487684,195.509375
467,36.177796,120.487684,195.514058
468,36.177796,120.487684,195.514058
469,36.177796,120.487684,195.523718
470,36.177796,120.487684,195.523718
471,36.177796,120.487684,195.529223
472,36.177796,120.487684,195.529223
473,36.177796,120.487684,195.535974
474,36.177796,120.487684,195.535974
475,36.177796,120.487684,195.542141
476,36.177796,120.487684,195.542141
477,36.177796,120.487684,195.542141
478,36.177796,120.487684,195.549701
479,36.177796,120.487684,195.549701
480,36.177796,120.487684,195.549701
481,36.177796,120.487684,195.562046
482,36.177796,120.487684,195.562046
483,36.177796,120.487684,195.562046
484,36.177796,120.487684,195.562046
485,36.177797,120.487684,195.568431
486,36.177797,120.487684,195.568431
487,36.177797,120.487684,195.579385
488,36.177797,120.487684,195.579385
489,36.177797,120.487684,195.586133
490,36.177797,120.487684,195.586133
491,36.177797,120.487684,195.588264
492,36.177797,120.487684,195.588264
493,36.177797,120.487684,195.588264
494,36.177797,120.487684,195.588264
495,36.177797,120.487684,195.594994
496,36.177797,120.487684,195.594994
497,36.177797,120.487684,195.608120
498,36.177797,120.487684,195.608120
499,36.177797,120.487684,195.614958
500,36.177797,120.487684,195.614958
501,36.177797,120.487684,195.621041
502,36.177797,120.487684,195.621041
503,36.177797,120.487684,195.630768
504,36.177797,120.487684,195.630768
505,36.177797,120.487684,195.630768
506,36.177797,120.487684,195.641607
507,36.177797,120.487684,195.641607
508,36.177797,120.487684,195.641607
509,36.177797,120.487684,195.663468
510,36.177797,120.487684,195.663468
511,36.177797,120.487684,195.673506
512,36.177797,120.487684,195.673506
513,36.177797,120.487684,195.683936
514,36.177797,120.487684,195.683936
515,36.177797,120.487684,195.693119
516,36.177797,120.487684,195.693119
517,36.177797,120.487684,195.693119
518,36.177797,120.487684,195.693119
519,36.177797,120.487684,195.699394
520,36.177797,120.487684,195.699394
521,36.177797,120.487684,195.704835
522,36.177797,120.487684,195.704835
523,36.177797,120.487684,195.704835
524,36.177797,120.487684,195.704835
525,36.177797,120.487684,195.705867
526,36.177797,120.487684,195.705867
527,36.177797,120.487684,195.710681
528,36.177797,120.487684,195.710681
529,36.177797,120.487684,195.710681
530,36.177797,120.487684,195.710681
531,36.177797,120.487684,195.711557
532,36.177797,120.487684,195.711557
533,36.177797,120.487684,195.709096
534,36.177797,120.487684,195.709096
535,36.177797,120.487684,195.709096
536,36.177797,120.487684,195.709096
537,36.177797,120.487684,195.710865
538,36.177797,120.487684,195.710865
539,36.177797,120.487684,195.709898
540,36.177797,120.487684,195.709898
541,36.177797,120.487684,195.704739
542,36.177797,120.487684,195.704739
543,36.177797,120.487684,195.699563
544,36.177797,120.487684,195.699563
545,36.177797,120.487684,195.693767
546,36.177797,120.487684,195.693767
547,36.177797,120.487684,195.693767
548,36.177797,120.487684,195.693767
549,36.177797,120.487684,195.686829
550,36.177797,120.487684,195.686829
551,36.177797,120.487684,195.676670
552,36.177797,120.487684,195.676670
553,36.177797,120.487684,195.676670
554,36.177797,120.487684,195.676670
555,36.177797,120.487684,195.671686
556,36.177797,120.487684,195.671686
557,36.177797,120.487684,195.656820
558,36.177797,120.487684,195.656820
559,36.177797,120.487684,195.656820
560,36.177797,120.487684,195.656820
561,36.177797,120.487684,195.648283
562,36.177797,120.487684,195.648283
563,36.177797,120.487684,195.627302
564,36.177797,120.487684,195.627302
565,36.177797,120.487684,195.627302
566,36.177797,120.487684,195.627302
567,36.177797,120.487684,195.617516
568,36.177797,120.487684,195.617516
569,36.177796,120.487684,195.593895
570,36.177796,120.487684,195.593895
571,36.177796,120.487684,195.583823
572,36.177796,120.487684,195.583823
573,36.177796,120.487684,195.574026
574,36.177796,120.487684,195.574026
575,36.177796,120.487684,195.564134
