frame,gps_longitude,gps_latitude,gps_azimuth
408,36.177773,120.487686,181.505955
409,36.177773,120.487686,181.503006
410,36.177773,120.487686,181.503006
411,36.177773,120.487686,181.503006
412,36.177773,120.487686,181.502529
413,36.177773,120.487686,181.502529
414,36.177773,120.487686,181.502529
415,36.177773,120.487686,181.502529
416,36.177773,120.487686,181.500218
417,36.177773,120.487686,181.500218
418,36.177773,120.487686,181.499734
419,36.177773,120.487686,181.499734
420,36.177773,120.487686,181.499734
421,36.177773,120.487686,181.499734
422,36.177773,120.487686,181.499734
423,36.177773,120.487686,181.498903
424,36.177773,120.487686,181.498903
425,36.177773,120.487686,181.497559
426,36.177773,120.487686,181.497410
427,36.177773,120.487686,181.497410
428,36.177773,120.487686,181.496551
429,36.177773,120.487686,181.496551
430,36.177773,120.487686,181.496977
431,36.177773,120.487686,181.496977
432,36.177773,120.487686,181.496977
433,36.177773,120.487686,181.496977
434,36.177773,120.487686,181.496977
435,36.177773,120.487686,181.496370
436,36.177773,120.487686,181.496370
437,36.177773,120.487686,181.495274
438,36.177773,120.487686,181.495274
439,36.177773,120.487686,181.495274
440,36.177773,120.487686,181.495274
441,36.177773,120.487686,181.494483
442,36.177773,120.487686,181.493451
443,36.177773,120.487686,181.493451
444,36.177773,120.487686,181.493451
445,36.177773,120.487686,181.493451
446,36.177773,120.487686,181.491990
447,36.177773,120.487686,181.491990
448,36.177773,120.487686,181.491990
449,36.177773,120.487686,181.492241
450,36.177773,120.487686,181.492241
451,36.177773,120.487686,181.492241
452,36.177773,120.487686,181.492241
453,36.177773,120.487686,181.491654
454,36.177773,120.487686,181.488677
455,36.177773,120.487686,181.488677
456,36.177773,120.487686,181.489654
457,36.177773,120.487686,181.489654
458,36.177773,120.487686,181.489279
459,36.177773,120.487686,181.489279
460,36.177773,120.487686,181.491364
461,36.177773,120.487686,181.491364
462,36.177773,120.487686,181.491364
463,36.177773,120.487686,181.491364
464,36.177773,120.487686,181.490068
465,36.177773,120.487686,181.490068
466,36.177773,120.487686,181.488942
467,36.177773,120.487686,181.488942
468,36.177773,120.487686,181.488942
469,36.177773,120.487686,181.488942
470,36.177773,120.487686,181.487565
471,36.177773,120.487686,181.487565
472,36.177773,120.487686,181.487565
473,36.177773,120.487686,181.487527
474,36.177773,120.487686,181.487527
475,36.177773,120.487686,181.487527
476,36.177773,120.487686,181.487527
477,36.177773,120.487686,181.486542
478,36.177773,120.487686,181.486542
479,36.177773,120.487686,181.485411
480,36.177773,120.487686,181.485411
481,36.177773,120.487686,181.485411
482,36.177773,120.487686,181.485411
483,36.177773,120.487686,181.485109
484,36.177773,120.487686,181.484783
485,36.177773,120.487686,181.484783
486,36.177773,120.487686,181.484783
487,36.177773,120.487686,181.484783
488,36.177773,120.487686,181.484783
489,36.177773,120.487686,181.484783
490,36.177773,120.487686,181.484783
491,36.177773,120.487686,181.483269
492,36.177773,120.487686,181.483269
493,36.177773,120.487686,181.483269
494,36.177773,120.487686,181.478658
495,36.177773,120.487686,181.478658
496,36.177773,120.487686,181.478970
497,36.177773,120.487686,181.478970
498,36.177773,120.487686,181.478970
499,36.177773,120.487686,181.478970
500,36.177773,120.487686,181.476274
501,36.177773,120.487686,181.476274
502,36.177773,120.487686,181.476274
503,36.177773,120.487686,181.475847
504,36.177773,120.487686,181.475847
505,36.177773,120.487686,181.475847
506,36.177773,120.487686,181.475847
507,36.177773,120.487686,181.473993
508,36.177773,120.487686,181.474402
509,36.177773,120.487686,181.474402
510,36.177773,120.487686,181.474402
511,36.177773,120.487686,181.474402
512,36.177773,120.487686,181.474607
513,36.177773,120.487686,181.474607
514,36.177773,120.487686,181.474607
515,36.177773,120.487686,181.473027
516,36.177773,120.487686,181.473511
517,36.177773,120.487686,181.473511
518,36.177773,120.487686,181.473511
519,36.177773,120.487686,181.473318
520,36.177773,120.487686,181.473318
521,36.177773,120.487686,181.473258
522,36.177773,120.487686,181.473258
523,36.177773,120.487686,181.473258
524,36.177773,120.487686,181.473360
525,36.177773,120.487686,181.473360
526,36.177773,120.487686,181.471877
527,36.177773,120.487686,181.471877
528,36.177773,120.487686,181.471877
529,36.177773,120.487686,181.471877
530,36.177773,120.487686,181.472021
531,36.177773,120.487686,181.472021
532,36.177773,120.487686,181.472021
533,36.177773,120.487686,181.472021
534,36.177773,120.487686,181.472021
535,36.177773,120.487686,181.473630
536,36.177773,120.487686,181.473630
537,36.177773,120.487686,181.472432
538,36.177773,120.487686,181.472432
539,36.177773,120.487686,181.472432
540,36.177773,120.487686,181.471911
541,36.177773,120.487686,181.471911
542,36.177773,120.487686,181.471911
543,36.177773,120.487686,181.471009
544,36.177773,120.487686,181.471009
545,36.177773,120.487686,181.471009
546,36.177773,120.487686,181.469328
547,36.177773,120.487686,181.469328
548,36.177773,120.487686,181.469328
549,36.177773,120.487686,181.469735
550,36.177773,120.487686,181.469735
551,36.177773,120.487686,181.469735
552,36.177773,120.487686,181.470125
553,36.177773,120.487686,181.470125
554,36.177773,120.487686,181.469749
555,36.177773,120.487686,181.469749
556,36.177773,120.487686,181.470065
557,36.177773,120.487686,181.470065
558,36.177773,120.487686,181.470065
559,36.177773,120.487686,181.470495
560,36.177773,120.487686,181.470495
561,36.177773,120.487686,181.471653
562,36.177773,120.487686,181.471653
563,36.177773,120.487686,181.471653
564,36.177773,120.487686,181.471347
565,36.177773,120.487686,181.471347
566,36.177773,120.487686,181.469378
567,36.177773,120.487686,181.469378
568,36.177773,120.487686,181.469378
569,36.177773,120.487686,181.469378
570,36.177773,120.487686,181.467654
571,36.177773,120.487686,181.467654
572,36.177773,120.487686,181.467654
573,36.177773,120.487686,181.467228
574,36.177773,120.487686,181.467228
575,36.177773,120.487686,181.467228
576,36.177773,120.487686,181.467228
577,36.177773,120.487686,181.466025
578,36.177773,120.487686,181.466025
579,36.177773,120.487686,181.465986
580,36.177773,120.487686,181.465986
581,36.177773,120.487686,181.465986
582,36.177773,120.487686,181.468014
583,36.177773,120.487686,181.468014
584,36.177773,120.487686,181.468014
585,36.177773,120.487686,181.464846
586,36.177773,120.487686,181.464846
587,36.177773,120.487686,181.464846
588,36.177773,120.487686,181.464846
589,36.177773,120.487686,181.464846
590,36.177773,120.487686,181.465871
591,36.177773,120.487686,181.465871
592,36.177773,120.487686,181.465871
593,36.177773,120.487686,181.465871
594,36.177773,120.487686,181.464760
