frame,gps_longitude,gps_latitude,gps_azimuth
363,36.177757,120.487685,185.210084
364,36.177757,120.487685,185.212236
365,36.177757,120.487685,185.212236
366,36.177757,120.487685,185.213773
367,36.177757,120.487685,185.213773
368,36.177757,120.487685,185.212544
369,36.177757,120.487685,185.212544
370,36.177757,120.487685,185.214263
371,36.177757,120.487685,185.214263
372,36.177757,120.487685,185.215269
373,36.177757,120.487685,185.215269
374,36.177757,120.487685,185.215802
375,36.177757,120.487685,185.215802
376,36.177757,120.487685,185.217130
377,36.177757,120.487685,185.217130
378,36.177757,120.487685,185.217192
379,36.177757,120.487685,185.217192
380,36.177757,120.487685,185.218055
381,36.177757,120.487685,185.218055
382,36.177757,120.487685,185.221675
383,36.177757,120.487685,185.221675
384,36.177757,120.487685,185.218844
385,36.177757,120.487685,185.218844
386,36.177757,120.487685,185.219687
387,36.177757,120.487685,185.219687
388,36.177757,120.487685,185.219008
389,36.177757,120.487685,185.219008
390,36.177757,120.487685,185.219008
391,36.177757,120.487685,185.219008
392,36.177757,120.487685,185.221902
393,36.177757,120.487685,185.221902
394,36.177757,120.487685,185.221288
395,36.177757,120.487685,185.221288
396,36.177757,120.487685,185.222005
397,36.177757,120.487685,185.222005
398,36.177757,120.487685,185.222005
399,36.177757,120.487685,185.222005
400,36.177757,120.487685,185.217780
401,36.177757,120.487685,185.217780
402,36.177757,120.487685,185.217780
403,36.177757,120.487685,185.217780
404,36.177757,120.487685,185.217398
405,36.177757,120.487685,185.217398
406,36.177757,120.487685,185.217398
407,36.177757,120.487685,185.217398
408,36.177757,120.487685,185.218279
409,36.177757,120.487685,185.218279
410,36.177757,120.487685,185.220210
411,36.177757,120.487685,185.220210
412,36.177757,120.487685,185.220160
413,36.177757,120.487685,185.220160
414,36.177757,120.487685,185.217930
415,36.177757,120.487685,185.217930
416,36.177757,120.487685,185.217197
417,36.177757,120.487685,185.217197
418,36.177757,120.487685,185.214561
419,36.177757,120.487685,185.214561
420,36.177757,120.487685,185.201352
421,36.177757,120.487685,185.201352
422,36.177757,120.487685,185.202472
423,36.177757,120.487685,185.202472
424,36.177757,120.487685,185.202112
425,36.177757,120.487685,185.202112
426,36.177757,120.487685,185.203314
427,36.177757,120.487685,185.203314
428,36.177757,120.487686,185.203217
429,36.177757,120.487686,185.203217
430,36.177757,120.487686,185.204624
431,36.177757,120.487686,185.204624
432,36.177757,120.487686,185.205909
433,36.177757,120.487686,185.205909
434,36.177757,120.487686,185.204700
435,36.177757,120.487686,185.204700
436,36.177757,120.487686,185.205191
437,36.177757,120.487686,185.205191
438,36.177756,120.487686,185.203537
439,36.177756,120.487686,185.203537
440,36.177756,120.487686,185.203612
441,36.177756,120.487686,185.203612
442,36.177756,120.487686,185.205474
443,36.177756,120.487686,185.205474
444,36.177756,120.487686,185.204676
445,36.177756,120.487686,185.204676
446,36.177756,120.487686,185.205660
447,36.177756,120.487686,185.205660
448,36.177756,120.487686,185.204135
449,36.177756,120.487686,185.204135
450,36.177756,120.487686,185.205034
451,36.177756,120.487686,185.205034
452,36.177756,120.487686,185.207390
453,36.177756,120.487686,185.207390
454,36.177756,120.487686,185.207582
455,36.177756,120.487686,185.207582
456,36.177756,120.487686,185.208438
457,36.177756,120.487686,185.208438
458,36.177756,120.487686,185.208721
459,36.177756,120.487686,185.208721
460,36.177756,120.487686,185.209429
461,36.177756,120.487686,185.209429
462,36.177756,120.487686,185.210766
463,36.177756,120.487686,185.210766
464,36.177756,120.487686,185.210855
465,36.177756,120.487686,185.210855
466,36.177756,120.487686,185.210847
467,36.177756,120.487686,185.210847
468,36.177756,120.487686,185.207928
469,36.177756,120.487686,185.207928
470,36.177756,120.487686,185.207113
471,36.177756,120.487686,185.207113
472,36.177756,120.487686,185.207925
473,36.177756,120.487686,185.207925
474,36.177756,120.487686,185.206584
475,36.177756,120.487686,185.206584
476,36.177756,120.487686,185.206415
477,36.177756,120.487686,185.206415
478,36.177756,120.487686,185.205339
479,36.177756,120.487686,185.205339
480,36.177756,120.487686,185.206755
481,36.177756,120.487686,185.206755
482,36.177756,120.487686,185.206847
483,36.177756,120.487686,185.206847
484,36.177756,120.487686,185.205293
485,36.177756,120.487686,185.205293
486,36.177756,120.487686,185.206258
487,36.177756,120.487686,185.206258
488,36.177756,120.487686,185.204188
489,36.177756,120.487686,185.204188
490,36.177756,120.487686,185.205366
491,36.177756,120.487686,185.205366
492,36.177756,120.487686,185.206231
493,36.177756,120.487686,185.206231
494,36.177756,120.487686,185.205857
495,36.177756,120.487686,185.205857
496,36.177756,120.487686,185.208454
497,36.177756,120.487686,185.208454
498,36.177756,120.487686,185.208454
499,36.177756,120.487687,185.208248
500,36.177756,120.487687,185.208248
501,36.177756,120.487687,185.210231
502,36.177756,120.487687,185.210231
