frame,gps_longitude,gps_latitude,gps_azimuth,curviture
1399,36.177672,120.487701,181.743631,1
1400,36.177672,120.487701,181.743631,1
1401,36.177671,120.487701,181.624248,1
1402,36.177671,120.487701,181.624248,1
1403,36.177671,120.487701,181.624248,1
1404,36.177671,120.487701,181.624248,1
1405,36.177671,120.487701,181.554299,1
1406,36.177671,120.487701,181.554299,1
1407,36.17767,120.487701,181.391354,1
1408,36.17767,120.487701,181.391354,1
1409,36.17767,120.487701,181.391354,1
1410,36.17767,120.487701,181.391354,1
1411,36.17767,120.487702,181.304809,1
1412,36.17767,120.487702,181.304809,1
1413,36.17767,120.487702,181.304809,1
1414,36.17767,120.487702,181.304809,1
1415,36.177669,120.487702,181.157023,1
1416,36.177669,120.487702,181.157023,1
1417,36.177668,120.487702,181.04722,1
1418,36.177668,120.487702,181.04722,1
1419,36.177668,120.487702,181.04722,1
1420,36.177668,120.487702,181.04722,1
1421,36.177668,120.487702,181.04722,1
1422,36.177668,120.487702,181.04722,1
1423,36.177667,120.487702,180.998205,1
1424,36.177667,120.487702,180.998205,1
1425,36.177667,120.487702,180.998205,1
1426,36.177667,120.487702,180.998205,1
1427,36.177666,120.487703,180.843661,1
1428,36.177666,120.487703,180.843661,1
1429,36.177665,120.487703,180.696618,1
1430,36.177665,120.487703,180.696618,1
1431,36.177665,120.487703,180.614368,1
1432,36.177665,120.487703,180.614368,1
1433,36.177664,120.487703,180.531181,1
1434,36.177664,120.487703,180.531181,1
1435,36.177664,120.487703,180.452142,1
1436,36.177664,120.487703,180.452142,1
1437,36.177664,120.487703,180.452142,1
1438,36.177664,120.487703,180.452142,1
1439,36.177663,120.487703,180.375006,1
1440,36.177663,120.487703,180.375006,1
1441,36.177662,120.487704,180.228362,1
1442,36.177662,120.487704,180.228362,1
1443,36.177662,120.487704,180.228362,1
1444,36.177662,120.487704,180.228362,1
1445,36.177662,120.487704,180.153735,1
1446,36.177662,120.487704,180.153735,1
1447,36.177661,120.487704,179.98948,1
1448,36.177661,120.487704,179.98948,1
1449,36.177661,120.487704,179.89952,1
1450,36.177661,120.487704,179.89952,1
1451,36.177661,120.487704,179.89952,1
1452,36.177661,120.487704,179.89952,1
1453,36.17766,120.487704,179.810988,1
1454,36.17766,120.487704,179.810988,1
1455,36.17766,120.487704,179.810988,1
1456,36.17766,120.487704,179.810988,1
1457,36.177659,120.487705,179.643501,1
1458,36.177659,120.487705,179.643501,1
1459,36.177658,120.487705,179.490034,1
1460,36.177658,120.487705,179.490034,1
1461,36.177658,120.487705,179.420077,1
1462,36.177658,120.487705,179.420077,1
1463,36.177657,120.487705,179.349671,1
1464,36.177657,120.487705,179.349671,1
1465,36.177657,120.487705,179.279573,1
1466,36.177657,120.487705,179.279573,1
1467,36.177657,120.487705,179.279573,1
1468,36.177657,120.487705,179.279573,1
1469,36.177656,120.487706,179.207575,1
1470,36.177656,120.487706,179.207575,1
1471,36.177656,120.487706,179.058072,1
1472,36.177656,120.487706,179.058072,1
1473,36.177656,120.487706,179.058072,1
1474,36.177656,120.487706,179.058072,1
1475,36.177655,120.487706,178.985532,1
1476,36.177655,120.487706,178.985532,1
1477,36.177654,120.487706,178.857788,1
1478,36.177654,120.487706,178.857788,1
1479,36.177654,120.487706,178.857788,1
1480,36.177654,120.487706,178.857788,1
1481,36.177654,120.487706,178.799877,1
1482,36.177654,120.487706,178.799877,1
1483,36.177653,120.487707,178.684333,1
1484,36.177653,120.487707,178.684333,1
1485,36.177653,120.487707,178.684333,1
1486,36.177653,120.487707,178.684333,1
1487,36.177652,120.487707,178.621305,1
1488,36.177652,120.487707,178.621305,1
1489,36.177651,120.487707,178.48976,1
1490,36.177651,120.487707,178.48976,1
1491,36.177651,120.487707,178.419253,1
1492,36.177651,120.487707,178.419253,1
1493,36.17765,120.487707,178.346045,1
1494,36.17765,120.487707,178.346045,1
1495,36.17765,120.487708,178.272339,1
1496,36.17765,120.487708,178.272339,1
1497,36.17765,120.487708,178.272339,1
1498,36.17765,120.487708,178.272339,1
1499,36.177649,120.487708,178.193039,1
1500,36.177649,120.487708,178.193039,1
1501,36.177648,120.487708,178.034806,1
1502,36.177648,120.487708,178.034806,1
1503,36.177648,120.487708,178.034806,1
1504,36.177648,120.487708,178.034806,1
1505,36.177648,120.487708,177.951215,1
1506,36.177648,120.487708,177.951215,1
1507,36.177647,120.487708,177.784366,1
1508,36.177647,120.487708,177.784366,1
1509,36.177647,120.487708,177.784366,1
1510,36.177647,120.487708,177.784366,1
1511,36.177647,120.487709,177.701431,1
1512,36.177647,120.487709,177.701431,1
1513,36.177646,120.487709,177.53439,1
1514,36.177646,120.487709,177.53439,1
1515,36.177646,120.487709,177.53439,1
1516,36.177646,120.487709,177.53439,1
1517,36.177645,120.487709,177.4477,1
1518,36.177645,120.487709,177.4477,1
1519,36.177644,120.487709,177.265047,1
1520,36.177644,120.487709,177.265047,1
1521,36.177644,120.48771,177.173945,1
1522,36.177644,120.48771,177.173945,1
1523,36.177643,120.48771,177.081178,1
1524,36.177643,120.48771,177.081178,1
1525,36.177643,120.48771,176.985154,1
1526,36.177643,120.48771,176.985154,1
1527,36.177643,120.48771,176.985154,1
1528,36.177643,120.48771,176.985154,1
1529,36.177642,120.48771,176.88805,1
1530,36.177642,120.48771,176.88805,1
1531,36.177641,120.487711,176.699525,1
1532,36.177641,120.487711,176.699525,1
1533,36.177641,120.487711,176.608193,1
1534,36.177641,120.487711,176.608193,1
1535,36.177641,120.487711,176.513732,1
1536,36.177641,120.487711,176.513732,1
1537,36.177641,120.487711,176.513732,1
1538,36.177641,120.487711,176.513732,1
1539,36.17764,120.487711,176.413002,1
1540,36.17764,120.487711,176.413002,1
1541,36.177639,120.487712,176.204277,1
1542,36.177639,120.487712,176.204277,1
1543,36.177639,120.487712,176.204277,1
1544,36.177639,120.487712,176.204277,1
1545,36.177639,120.487712,176.091605,1
1546,36.177639,120.487712,176.091605,1
1547,36.177638,120.487712,175.86566,1
1548,36.177638,120.487712,175.86566,1
1549,36.177637,120.487712,175.751855,1
1550,36.177637,120.487712,175.751855,1
1551,36.177637,120.487712,175.751855,1
1552,36.177637,120.487712,175.751855,1
1553,36.177637,120.487713,175.638001,1
1554,36.177637,120.487713,175.638001,1
1555,36.177637,120.487713,175.638001,1
1556,36.177637,120.487713,175.638001,1
1557,36.177636,120.487713,175.418758,1
1558,36.177636,120.487713,175.418758,1
1559,36.177635,120.487714,175.178285,1
1560,36.177635,120.487714,175.178285,1
1561,36.177634,120.487714,175.065595,1
1562,36.177634,120.487714,175.065595,1
1563,36.177634,120.487714,174.949561,1
1564,36.177634,120.487714,174.949561,1
1565,36.177633,120.487714,174.834583,1
1566,36.177633,120.487714,174.834583,1
1567,36.177633,120.487714,174.834583,1
1568,36.177633,120.487714,174.834583,1
1569,36.177633,120.487714,174.72208,1
1570,36.177633,120.487714,174.72208,1
1571,36.177632,120.487715,174.508947,1
1572,36.177632,120.487715,174.508947,1
1573,36.177632,120.487715,174.508947,1
1574,36.177632,120.487715,174.508947,1
1575,36.177632,120.487715,174.406695,1
1576,36.177632,120.487715,174.406695,1
1577,36.177631,120.487716,174.197636,1
1578,36.177631,120.487716,174.197636,1
1579,36.177631,120.487716,174.197636,1
1580,36.177631,120.487716,174.197636,1
1581,36.17763,120.487716,174.095832,1
1582,36.17763,120.487716,174.095832,1
1583,36.177629,120.487716,173.886652,1
1584,36.177629,120.487716,173.886652,1
1585,36.177629,120.487716,173.886652,1
1586,36.177629,120.487716,173.886652,1
1587,36.177629,120.487716,173.781086,1
1588,36.177629,120.487716,173.781086,1
1589,36.177628,120.487717,173.570805,1
1590,36.177628,120.487717,173.570805,1
1591,36.177627,120.487717,173.470006,1
1592,36.177627,120.487717,173.470006,1
1593,36.177627,120.487717,173.376263,1
1594,36.177627,120.487717,173.376263,1
1595,36.177627,120.487717,173.284271,1
1596,36.177627,120.487717,173.284271,1
1597,36.177627,120.487717,173.284271,1
1598,36.177627,120.487717,173.284271,1
1599,36.177626,120.487718,173.191182,1
1600,36.177626,120.487718,173.191182,1
1601,36.177625,120.487718,172.999629,1
1602,36.177625,120.487718,172.999629,1
1603,36.177625,120.487718,172.999629,1
1604,36.177625,120.487718,172.999629,1
1605,36.177625,120.487718,172.898381,1
1606,36.177625,120.487718,172.898381,1
1607,36.177624,120.487719,172.678315,1
1608,36.177624,120.487719,172.678315,1
1609,36.177624,120.487719,172.678315,1
1610,36.177624,120.487719,172.678315,1
1611,36.177623,120.487719,172.566717,1
1612,36.177623,120.487719,172.566717,1
1613,36.177622,120.487719,172.350285,1
1614,36.177622,120.487719,172.350285,1
1615,36.177622,120.487719,172.350285,1
1616,36.177622,120.487719,172.350285,1
1617,36.177622,120.48772,172.248091,1
1618,36.177622,120.48772,172.248091,1
1619,36.177621,120.48772,172.050457,1
1620,36.177621,120.48772,172.050457,1
1621,36.177621,120.48772,171.94747,1
1622,36.177621,120.48772,171.94747,1
1623,36.17762,120.487721,171.840329,1
1624,36.17762,120.487721,171.840329,1
1625,36.17762,120.487721,171.727269,1
1626,36.17762,120.487721,171.727269,1
1627,36.17762,120.487721,171.727269,1
1628,36.17762,120.487721,171.727269,1
1629,36.177619,120.487721,171.612206,1
1630,36.177619,120.487721,171.612206,1
1631,36.177618,120.487722,171.361423,1
1632,36.177618,120.487722,171.361423,1
1633,36.177618,120.487722,171.361423,1
1634,36.177618,120.487722,171.361423,1
1635,36.177618,120.487722,171.229724,1
1636,36.177618,120.487722,171.229724,1
1637,36.177617,120.487723,170.971029,1
1638,36.177617,120.487723,170.971029,1
1639,36.177617,120.487723,170.971029,1
1640,36.177617,120.487723,170.971029,1
1641,36.177617,120.487723,170.840613,1
1642,36.177617,120.487723,170.840613,1
1643,36.177617,120.487723,170.840613,1
1644,36.177617,120.487723,170.840613,1
1645,36.177616,120.487723,170.581628,1
1646,36.177616,120.487723,170.581628,1
1647,36.177615,120.487724,170.309192,1
1648,36.177615,120.487724,170.309192,1
1649,36.177614,120.487724,170.16701,1
1650,36.177614,120.487724,170.16701,1
1651,36.177614,120.487724,170.16701,1
1652,36.177614,120.487724,170.16701,1
1653,36.177614,120.487725,170.02227,1
1654,36.177614,120.487725,170.02227,1
1655,36.177614,120.487725,170.02227,1
1656,36.177614,120.487725,170.02227,1
1657,36.177613,120.487725,169.7365,1
1658,36.177613,120.487725,169.7365,1
1659,36.177612,120.487726,169.453004,1
1660,36.177612,120.487726,169.453004,1
1661,36.177612,120.487726,169.328727,1
1662,36.177612,120.487726,169.328727,1
1663,36.177611,120.487726,169.209311,1
1664,36.177611,120.487726,169.209311,1
1665,36.177611,120.487727,169.096379,1
1666,36.177611,120.487727,169.096379,1
1667,36.177611,120.487727,169.096379,1
1668,36.177611,120.487727,169.096379,1
1669,36.17761,120.487727,168.988058,1
1670,36.17761,120.487727,168.988058,1
1671,36.177609,120.487727,168.766809,1
1672,36.177609,120.487727,168.766809,1
1673,36.177609,120.487727,168.766809,1
1674,36.177609,120.487727,168.766809,1
1675,36.177609,120.487728,168.64759,1
1676,36.177609,120.487728,168.64759,1
1677,36.177608,120.487728,168.402561,1
1678,36.177608,120.487728,168.402561,1
1679,36.177608,120.487728,168.402561,1
1680,36.177608,120.487728,168.402561,1
1681,36.177608,120.487729,168.279124,1
1682,36.177608,120.487729,168.279124,1
1683,36.177607,120.487729,168.046023,1
1684,36.177607,120.487729,168.046023,1
1685,36.177607,120.487729,168.046023,1
1686,36.177607,120.487729,168.046023,1
1687,36.177606,120.487729,167.934416,1
1688,36.177606,120.487729,167.934416,1
1689,36.177606,120.48773,167.719413,1
1690,36.177606,120.48773,167.719413,1
1691,36.177605,120.48773,167.609533,1
1692,36.177605,120.48773,167.609533,1
1693,36.177605,120.487731,167.491271,1
1694,36.177605,120.487731,167.491271,1
1695,36.177604,120.487731,167.363287,1
1696,36.177604,120.487731,167.363287,1
1697,36.177604,120.487731,167.363287,1
1698,36.177604,120.487731,167.363287,1
1699,36.177604,120.487731,167.223688,1
1700,36.177604,120.487731,167.223688,1
1701,36.177603,120.487732,166.934121,1
1702,36.177603,120.487732,166.934121,1
1703,36.177603,120.487732,166.934121,1
1704,36.177603,120.487732,166.934121,1
1705,36.177603,120.487732,166.794861,1
1706,36.177603,120.487732,166.794861,1
1707,36.177602,120.487733,166.546875,1
1708,36.177602,120.487733,166.546875,1
1709,36.177602,120.487733,166.546875,1
1710,36.177602,120.487733,166.546875,1
1711,36.177601,120.487733,166.43678,1
1712,36.1776,120.487734,166.209983,1
1713,36.1776,120.487734,166.209983,1
1714,36.1776,120.487734,166.209983,1
1715,36.1776,120.487734,166.209983,1
1716,36.1776,120.487734,166.209983,1
1717,36.1776,120.487734,166.08936,1
1718,36.1776,120.487734,166.08936,1
1719,36.177599,120.487735,165.833495,1
1720,36.177599,120.487735,165.833495,1
1721,36.177599,120.487735,165.705944,1
1722,36.177599,120.487735,165.705944,1
1723,36.177598,120.487735,165.580059,1
1724,36.177598,120.487735,165.580059,1
1725,36.177598,120.487735,165.459034,1
1726,36.177598,120.487735,165.459034,1
1727,36.177598,120.487735,165.459034,1
1728,36.177598,120.487735,165.459034,1
1729,36.177597,120.487736,165.342665,1
1730,36.177597,120.487736,165.342665,1
1731,36.177597,120.487736,165.121372,1
1732,36.177597,120.487736,165.121372,1
1733,36.177597,120.487736,165.121372,1
1734,36.177597,120.487736,165.121372,1
1735,36.177596,120.487737,165.009907,1
1736,36.177596,120.487737,165.009907,1
1737,36.177595,120.487737,164.770629,1
1738,36.177595,120.487737,164.770629,1
1739,36.177595,120.487737,164.770629,1
1740,36.177595,120.487737,164.770629,1
1741,36.177595,120.487738,164.640636,1
1742,36.177595,120.487738,164.640636,1
1743,36.177594,120.487738,164.362481,1
1744,36.177594,120.487738,164.362481,1
1745,36.177594,120.487738,164.362481,1
1746,36.177594,120.487738,164.362481,1
1747,36.177594,120.487739,164.21074,1
1748,36.177594,120.487739,164.21074,1
1749,36.177593,120.48774,163.891513,1
1750,36.177593,120.48774,163.891513,1
1751,36.177593,120.48774,163.891513,1
1752,36.177593,120.48774,163.891513,1
1753,36.177592,120.48774,163.729832,1
1754,36.177592,120.48774,163.729832,1
1755,36.177592,120.487741,163.428931,1
1756,36.177592,120.487741,163.428931,1
1757,36.177592,120.487741,163.428931,1
1758,36.177592,120.487741,163.428931,1
1759,36.177591,120.487741,163.25985,1
1760,36.177591,120.487741,163.25985,1
1761,36.17759,120.487742,162.988046,1
1762,36.17759,120.487742,162.988046,1
1763,36.17759,120.487742,162.852228,1
1764,36.17759,120.487742,162.852228,1
1765,36.17759,120.487742,162.713766,1
1766,36.17759,120.487742,162.713766,1
1767,36.17759,120.487742,162.713766,1
1768,36.17759,120.487742,162.713766,1
1769,36.177589,120.487743,162.572858,1
1770,36.177589,120.487743,162.572858,1
1771,36.177588,120.487743,162.268786,1
1772,36.177588,120.487743,162.268786,1
1773,36.177588,120.487743,162.268786,1
1774,36.177588,120.487743,162.268786,1
1775,36.177588,120.487744,162.112267,1
1776,36.177588,120.487744,162.112267,1
1777,36.177587,120.487744,161.818882,1
1778,36.177587,120.487744,161.818882,1
1779,36.177587,120.487744,161.818882,1
1780,36.177587,120.487744,161.818882,1
1781,36.177587,120.487745,161.677895,1
1782,36.177587,120.487745,161.677895,1
1783,36.177586,120.487746,161.40554,1
1784,36.177586,120.487746,161.40554,1
1785,36.177586,120.487746,161.40554,1
1786,36.177586,120.487746,161.40554,1
1787,36.177586,120.487746,161.268574,1
1788,36.177586,120.487746,161.268574,1
1789,36.177585,120.487747,160.994752,1
1790,36.177585,120.487747,160.994752,1
1791,36.177585,120.487747,160.848355,1
1792,36.177585,120.487747,160.848355,1
1793,36.177584,120.487747,160.695533,1
1794,36.177584,120.487747,160.695533,1
1795,36.177584,120.487748,160.54272,1
1796,36.177584,120.487748,160.54272,1
1797,36.177584,120.487748,160.54272,1
1798,36.177584,120.487748,160.54272,1
1799,36.177583,120.487748,160.3926,1
1800,36.177583,120.487748,160.3926,1
1801,36.177583,120.487749,160.083635,1
1802,36.177583,120.487749,160.083635,1
1803,36.177583,120.487749,160.083635,1
1804,36.177583,120.487749,160.083635,1
1805,36.177582,120.487749,159.929193,1
1806,36.177582,120.487749,159.929193,1
1807,36.177582,120.48775,159.634173,1
1808,36.177582,120.48775,159.634173,1
1809,36.177582,120.48775,159.634173,1
1810,36.177582,120.48775,159.634173,1
1811,36.177581,120.48775,159.499758,1
1812,36.177581,120.48775,159.499758,1
1813,36.17758,120.487751,159.230954,1
1814,36.17758,120.487751,159.230954,1
1815,36.17758,120.487751,159.230954,1
1816,36.17758,120.487751,159.230954,1
1817,36.17758,120.487752,159.09273,1
1818,36.17758,120.487752,159.09273,1
1819,36.17758,120.487752,159.09273,1
1820,36.17758,120.487752,159.09273,1
1821,36.177579,120.487752,158.804552,1
1822,36.177579,120.487752,158.804552,1
1823,36.177579,120.487753,158.511272,1
1824,36.177579,120.487753,158.511272,1
1825,36.177578,120.487754,158.359131,1
1826,36.177578,120.487754,158.359131,1
1827,36.177578,120.487754,158.359131,1
1828,36.177578,120.487754,158.359131,1
1829,36.177578,120.487754,158.208359,1
1830,36.177578,120.487754,158.208359,1
1831,36.177577,120.487755,157.903269,1
1832,36.177577,120.487755,157.903269,1
1833,36.177577,120.487755,157.903269,1
1834,36.177577,120.487755,157.903269,1
1835,36.177577,120.487755,157.739594,1
1836,36.177577,120.487755,157.739594,1
1837,36.177576,120.487756,157.392711,1
1838,36.177576,120.487756,157.392711,1
1839,36.177576,120.487756,157.392711,1
1840,36.177576,120.487756,157.392711,1
1841,36.177576,120.487756,157.211344,1
1842,36.177576,120.487756,157.211344,1
1843,36.177575,120.487757,156.834111,1
1844,36.177575,120.487757,156.834111,1
1845,36.177575,120.487757,156.834111,1
1846,36.177575,120.487757,156.834111,1
1847,36.177574,120.487758,156.643639,1
1848,36.177574,120.487758,156.643639,1
1849,36.177574,120.487759,156.279503,1
1850,36.177574,120.487759,156.279503,1
1851,36.177574,120.487759,156.279503,1
1852,36.177574,120.487759,156.279503,1
1853,36.177573,120.487759,156.107112,1
1854,36.177573,120.487759,156.107112,1
1855,36.177573,120.48776,155.775065,1
1856,36.177573,120.48776,155.775065,1
1857,36.177573,120.48776,155.775065,1
1858,36.177573,120.48776,155.775065,1
1859,36.177572,120.48776,155.578569,1
1860,36.177572,120.48776,155.578569,1
1861,36.177572,120.487761,155.234922,1
1862,36.177572,120.487761,155.234922,1
1863,36.177572,120.487761,155.234922,1
1864,36.177572,120.487761,155.234922,1
1865,36.177571,120.487762,155.05988,1
1866,36.177571,120.487762,155.05988,1
1867,36.177571,120.487762,154.717264,1
1868,36.177571,120.487762,154.717264,1
1869,36.17757,120.487763,154.562871,1
1870,36.17757,120.487763,154.562871,1
1871,36.17757,120.487763,154.416205,1
1872,36.17757,120.487763,154.416205,1
1873,36.17757,120.487763,154.416205,1
1874,36.17757,120.487763,154.416205,1
1875,36.17757,120.487764,154.279448,1
1876,36.17757,120.487764,154.279448,1
1877,36.177569,120.487765,153.999879,1
1878,36.177569,120.487765,153.999879,1
1879,36.177569,120.487765,153.999879,1
1880,36.177569,120.487765,153.999879,1
1881,36.177569,120.487765,153.855437,1
1882,36.177569,120.487765,153.855437,1
1883,36.177568,120.487766,153.555651,1
1884,36.177568,120.487766,153.555651,1
1885,36.177567,120.487766,153.402112,1
1886,36.177567,120.487766,153.402112,1
1887,36.177567,120.487767,153.246074,1
1888,36.177567,120.487767,153.246074,1
1889,36.177567,120.487767,153.088675,1
1890,36.177567,120.487767,153.088675,1
1891,36.177566,120.487768,152.932772,1
1892,36.177566,120.487768,152.932772,1
1893,36.177566,120.487768,152.781721,1
1894,36.177566,120.487768,152.781721,1
1895,36.177566,120.487768,152.637154,1
1896,36.177566,120.487768,152.637154,1
1897,36.177565,120.487769,152.498377,1
1898,36.177565,120.487769,152.498377,1
1899,36.177565,120.487769,152.360526,1
1900,36.177565,120.487769,152.360526,1
1901,36.177565,120.48777,152.220532,1
1902,36.177565,120.48777,152.220532,1
1903,36.177565,120.48777,152.220532,1
1904,36.177565,120.48777,152.220532,1
1905,36.177564,120.48777,152.080509,1
1906,36.177564,120.48777,152.080509,1
1907,36.177564,120.487771,151.79203,1
1908,36.177564,120.487771,151.79203,1
1909,36.177564,120.487771,151.79203,1
1910,36.177564,120.487771,151.79203,1
1911,36.177563,120.487771,151.638907,1
1912,36.177563,120.487771,151.638907,1
1913,36.177563,120.487772,151.332434,1
1914,36.177563,120.487772,151.332434,1
1915,36.177563,120.487772,151.332434,1
1916,36.177563,120.487772,151.332434,1
1917,36.177562,120.487773,151.18601,1
1918,36.177562,120.487773,151.18601,1
1919,36.177562,120.487773,150.917263,1
1920,36.177562,120.487773,150.917263,1
1921,36.177561,120.487774,150.782079,1
1922,36.177561,120.487774,150.782079,1
1923,36.177561,120.487774,150.640743,1
1924,36.177561,120.487774,150.640743,1
1925,36.177561,120.487775,150.487711,1
1926,36.177561,120.487775,150.487711,1
1927,36.177561,120.487775,150.487711,1
1928,36.177561,120.487775,150.487711,1
1929,36.17756,120.487775,150.326783,1
1930,36.17756,120.487775,150.326783,1
1931,36.17756,120.487776,149.975141,1
1932,36.17756,120.487776,149.975141,1
1933,36.17756,120.487776,149.975141,1
1934,36.17756,120.487776,149.975141,1
1935,36.177559,120.487777,149.798537,1
1936,36.177559,120.487777,149.798537,1
1937,36.177559,120.487777,149.469831,1
1938,36.177559,120.487777,149.469831,1
1939,36.177559,120.487777,149.469831,1
1940,36.177559,120.487777,149.469831,1
1941,36.177558,120.487778,149.312281,1
1942,36.177558,120.487778,149.312281,1
1943,36.177558,120.487779,148.989011,1
1944,36.177558,120.487779,148.989011,1
1945,36.177557,120.487779,148.81687,1
1946,36.177557,120.487779,148.81687,1
1947,36.177557,120.48778,148.639571,1
1948,36.177557,120.48778,148.639571,1
1949,36.177557,120.48778,148.460109,1
1950,36.177557,120.48778,148.460109,1
1951,36.177557,120.48778,148.460109,1
1952,36.177557,120.48778,148.460109,1
1953,36.177557,120.487781,148.285757,1
1954,36.177557,120.487781,148.285757,1
1955,36.177556,120.487782,147.949465,1
1956,36.177556,120.487782,147.949465,1
1957,36.177556,120.487782,147.949465,1
1958,36.177556,120.487782,147.949465,1
1959,36.177556,120.487782,147.772268,1
1960,36.177556,120.487782,147.772268,1
1961,36.177555,120.487783,147.446577,1
1962,36.177555,120.487783,147.446577,1
1963,36.177555,120.487783,147.446577,1
1964,36.177555,120.487783,147.446577,1
1965,36.177555,120.487784,147.282315,1
1966,36.177555,120.487784,147.282315,1
1967,36.177554,120.487785,146.955133,1
1968,36.177554,120.487785,146.955133,1
1969,36.177554,120.487785,146.793999,1
1970,36.177554,120.487785,146.793999,1
1971,36.177554,120.487786,146.633224,1
1972,36.177554,120.487786,146.633224,1
1973,36.177553,120.487786,146.471003,1
1974,36.177553,120.487786,146.471003,1
1975,36.177553,120.487786,146.471003,1
1976,36.177553,120.487786,146.471003,1
1977,36.177553,120.487787,146.310415,1
1978,36.177553,120.487787,146.310415,1
1979,36.177552,120.487788,145.989711,1
1980,36.177552,120.487788,145.989711,1
1981,36.177552,120.487788,145.82983,1
1982,36.177552,120.487788,145.82983,1
1983,36.177552,120.487789,145.670335,1
1984,36.177552,120.487789,145.670335,1
1985,36.177551,120.487789,145.518226,1
1986,36.177551,120.487789,145.518226,1
1987,36.177551,120.487789,145.518226,1
1988,36.177551,120.487789,145.518226,1
1989,36.177551,120.48779,145.369402,1
1990,36.177551,120.48779,145.369402,1
1991,36.177551,120.487791,145.076695,1
1992,36.177551,120.487791,145.076695,1
1993,36.17755,120.487791,144.927877,1
1994,36.17755,120.487791,144.927877,1
1995,36.17755,120.487792,144.777309,1
1996,36.17755,120.487792,144.777309,1
1997,36.17755,120.487792,144.777309,1
1998,36.17755,120.487792,144.777309,1
1999,36.17755,120.487792,144.623749,1
2000,36.17755,120.487792,144.623749,1
2001,36.177549,120.487793,144.328809,1
2002,36.177549,120.487793,144.328809,1
2003,36.177549,120.487793,144.328809,1
2004,36.177549,120.487793,144.328809,1
2005,36.177549,120.487794,144.183644,1
2006,36.177549,120.487794,144.183644,1
2007,36.177548,120.487795,143.894568,1
2008,36.177548,120.487795,143.894568,1
2009,36.177548,120.487795,143.894568,1
2010,36.177548,120.487795,143.894568,1
2011,36.177548,120.487795,143.747477,1
2012,36.177548,120.487795,143.747477,1
2013,36.177547,120.487796,143.445704,1
2014,36.177547,120.487796,143.445704,1
2015,36.177547,120.487796,143.295531,1
2016,36.177547,120.487796,143.295531,1
2017,36.177547,120.487797,143.145627,1
2018,36.177547,120.487797,143.145627,1
2019,36.177547,120.487797,142.998137,1
2020,36.177547,120.487797,142.998137,1
2021,36.177546,120.487798,142.856231,1
2022,36.177546,120.487798,142.856231,1
2023,36.177546,120.487798,142.716713,1
2024,36.177546,120.487798,142.716713,1
2025,36.177546,120.487799,142.583546,1
2026,36.177546,120.487799,142.583546,1
2027,36.177546,120.487799,142.583546,1
2028,36.177546,120.487799,142.583546,1
2029,36.177545,120.487799,142.450834,1
2030,36.177545,120.487799,142.450834,1
2031,36.177545,120.4878,142.181131,1
2032,36.177545,120.4878,142.181131,1
2033,36.177545,120.4878,142.181131,1
2034,36.177545,120.4878,142.181131,1
2035,36.177545,120.487801,142.042898,1
2036,36.177545,120.487801,142.042898,1
2037,36.177544,120.487802,141.768082,1
2038,36.177544,120.487802,141.768082,1
2039,36.177544,120.487802,141.768082,1
2040,36.177544,120.487802,141.768082,1
2041,36.177544,120.487802,141.637607,1
2042,36.177544,120.487802,141.637607,1
2043,36.177543,120.487803,141.380124,1
2044,36.177543,120.487803,141.380124,1
2045,36.177543,120.487804,141.251532,1
2046,36.177543,120.487804,141.251532,1
2047,36.177543,120.487804,141.118162,1
2048,36.177543,120.487804,141.118162,1
2049,36.177542,120.487805,140.982972,1
2050,36.177542,120.487805,140.982972,1
2051,36.177542,120.487805,140.982972,1
2052,36.177542,120.487805,140.982972,1
2053,36.177542,120.487805,140.982972,1
2054,36.177542,120.487805,140.982972,1
2055,36.177542,120.487805,140.850962,1
2056,36.177542,120.487805,140.850962,1
2057,36.177542,120.487805,140.850962,1
2058,36.177542,120.487805,140.850962,1
2059,36.177541,120.487807,140.46484,1
2060,36.177541,120.487807,140.46484,1
2061,36.177541,120.487808,140.211082,1
2062,36.177541,120.487808,140.211082,1
2063,36.177541,120.487808,140.211082,1
2064,36.177541,120.487808,140.211082,1
2065,36.17754,120.487808,140.075477,1
2066,36.17754,120.487808,140.075477,1
2067,36.17754,120.487809,139.790585,1
2068,36.17754,120.487809,139.790585,1
2069,36.17754,120.487809,139.790585,1
2070,36.17754,120.487809,139.790585,1
2071,36.17754,120.48781,139.63661,1
2072,36.17754,120.48781,139.63661,1
2073,36.177539,120.487811,139.308108,1
2074,36.177539,120.487811,139.308108,1
2075,36.177539,120.487811,139.308108,1
2076,36.177539,120.487811,139.308108,1
2077,36.177539,120.487812,139.137576,1
2078,36.177539,120.487812,139.137576,1
2079,36.177538,120.487813,138.805212,1
2080,36.177538,120.487813,138.805212,1
2081,36.177538,120.487813,138.644117,1
2082,36.177538,120.487813,138.644117,1
2083,36.177538,120.487814,138.488351,1
2084,36.177538,120.487814,138.488351,1
2085,36.177538,120.487814,138.34317,1
2086,36.177538,120.487814,138.34317,1
2087,36.177538,120.487814,138.34317,1
2088,36.177538,120.487814,138.34317,1
2089,36.177537,120.487815,138.201288,1
2090,36.177537,120.487815,138.201288,1
2091,36.177537,120.487816,137.914645,1
2092,36.177537,120.487816,137.914645,1
2093,36.177537,120.487816,137.914645,1
2094,36.177537,120.487816,137.914645,1
2095,36.177537,120.487816,137.766433,1
2096,36.177537,120.487816,137.766433,1
